shift_id,date,employee_id,employee_name,role,hours_worked,hourly_rate,labor_cost
17725,2025-04-20,E014,Kevin Park,Busser/Runner,7.3,11.0,80.3
17726,2025-04-20,E004,Luca Mancini,Sous Chef,9.5,23.5,223.25
17727,2025-04-20,E013,Elena Vasquez,Line Cook,10.2,19.5,198.9
17728,2025-04-20,E002,Giulia Russo,Co-Owner/FOH,12.3,0.0,0.0
17729,2025-04-20,E008,Danny Kwon,Bartender,9.0,16.5,148.5
17730,2025-04-20,E005,Carla DeLuca,Server,7.0,13.0,91.0
17731,2025-04-20,E010,James Whitfield,Busser,6.1,11.0,67.1
17732,2025-04-20,E012,Raj Patel,Line Cook,9.5,19.5,185.25
17733,2025-04-20,E003,Gianni Ferraro,Head Chef,9.0,30.0,270.0
17734,2025-04-20,E001,Sofia Russo,Owner/Manager,10.8,0.0,0.0
17735,2025-04-22,E009,Sofia Abbate,Server,6.1,14.0,85.4
17736,2025-04-22,E014,Kevin Park,Busser/Runner,5.0,11.0,55.0
17737,2025-04-22,E004,Luca Mancini,Sous Chef,8.7,23.5,204.45
17738,2025-04-22,E013,Elena Vasquez,Line Cook,9.7,19.5,189.15
17739,2025-04-22,E002,Giulia Russo,Co-Owner/FOH,12.7,0.0,0.0
17740,2025-04-22,E008,Danny Kwon,Bartender,5.7,16.5,94.05
17741,2025-04-22,E005,Carla DeLuca,Server,6.5,13.0,84.5
17742,2025-04-22,E010,James Whitfield,Busser,6.8,11.0,74.8
17743,2025-04-22,E012,Raj Patel,Line Cook,8.7,19.5,169.65
17744,2025-04-22,E003,Gianni Ferraro,Head Chef,8.1,30.0,243.0
17745,2025-04-22,E001,Sofia Russo,Owner/Manager,10.2,0.0,0.0
17746,2025-04-23,E009,Sofia Abbate,Server,6.2,14.0,86.8
17747,2025-04-23,E007,Natalia Cruz,Server,6.8,13.0,88.4
17748,2025-04-23,E014,Kevin Park,Busser/Runner,5.0,11.0,55.0
17749,2025-04-23,E004,Luca Mancini,Sous Chef,9.2,23.5,216.2
17750,2025-04-23,E013,Elena Vasquez,Line Cook,8.4,19.5,163.8
17751,2025-04-23,E002,Giulia Russo,Co-Owner/FOH,11.3,0.0,0.0
17752,2025-04-23,E008,Danny Kwon,Bartender,6.1,16.5,100.65
17753,2025-04-23,E010,James Whitfield,Busser,6.9,11.0,75.9
17754,2025-04-23,E012,Raj Patel,Line Cook,8.8,19.5,171.6
17755,2025-04-23,E003,Gianni Ferraro,Head Chef,8.4,30.0,252.0
17756,2025-04-23,E001,Sofia Russo,Owner/Manager,11.9,0.0,0.0
17757,2025-04-24,E007,Natalia Cruz,Server,6.6,13.0,85.8
17758,2025-04-24,E014,Kevin Park,Busser/Runner,6.3,11.0,69.3
17759,2025-04-24,E004,Luca Mancini,Sous Chef,8.1,23.5,190.35
17760,2025-04-24,E013,Elena Vasquez,Line Cook,9.4,19.5,183.3
17761,2025-04-24,E002,Giulia Russo,Co-Owner/FOH,12.2,0.0,0.0
17762,2025-04-24,E008,Danny Kwon,Bartender,6.7,16.5,110.55
17763,2025-04-24,E010,James Whitfield,Busser,5.1,11.0,56.1
17764,2025-04-24,E012,Raj Patel,Line Cook,9.1,19.5,177.45
17765,2025-04-24,E003,Gianni Ferraro,Head Chef,9.9,30.0,297.0
17766,2025-04-24,E001,Sofia Russo,Owner/Manager,12.3,0.0,0.0
17767,2025-04-24,E011,Mia Torino,Server,6.5,14.0,91.0
17768,2025-04-25,E009,Sofia Abbate,Server,7.5,14.0,105.0
17769,2025-04-25,E007,Natalia Cruz,Server,6.8,13.0,88.4
17770,2025-04-25,E014,Kevin Park,Busser/Runner,7.9,11.0,86.9
17771,2025-04-25,E004,Luca Mancini,Sous Chef,10.3,23.5,242.05
17772,2025-04-25,E013,Elena Vasquez,Line Cook,10.6,19.5,206.7
17773,2025-04-25,E002,Giulia Russo,Co-Owner/FOH,12.1,0.0,0.0
17774,2025-04-25,E008,Danny Kwon,Bartender,7.3,16.5,120.45
17775,2025-04-25,E005,Carla DeLuca,Server,6.3,13.0,81.9
17776,2025-04-25,E010,James Whitfield,Busser,7.8,11.0,85.8
17777,2025-04-25,E012,Raj Patel,Line Cook,10.9,19.5,212.55
17778,2025-04-25,E003,Gianni Ferraro,Head Chef,9.4,30.0,282.0
17779,2025-04-25,E001,Sofia Russo,Owner/Manager,10.9,0.0,0.0
17780,2025-04-25,E011,Mia Torino,Server,7.5,14.0,105.0
17781,2025-04-26,E009,Sofia Abbate,Server,7.5,14.0,105.0
17782,2025-04-26,E006,Tony Esposito,Server,6.7,13.0,87.1
17783,2025-04-26,E014,Kevin Park,Busser/Runner,8.4,11.0,92.4
17784,2025-04-26,E004,Luca Mancini,Sous Chef,9.6,23.5,225.6
17785,2025-04-26,E013,Elena Vasquez,Line Cook,10.1,19.5,196.95
17786,2025-04-26,E002,Giulia Russo,Co-Owner/FOH,12.9,0.0,0.0
17787,2025-04-26,E008,Danny Kwon,Bartender,6.7,16.5,110.55
17788,2025-04-26,E005,Carla DeLuca,Server,8.5,13.0,110.5
17789,2025-04-26,E010,James Whitfield,Busser,8.2,11.0,90.2
17790,2025-04-26,E012,Raj Patel,Line Cook,9.2,19.5,179.4
17791,2025-04-26,E003,Gianni Ferraro,Head Chef,11.0,30.0,330.0
17792,2025-04-26,E001,Sofia Russo,Owner/Manager,12.9,0.0,0.0
17793,2025-04-26,E011,Mia Torino,Server,7.0,14.0,98.0
17794,2025-04-27,E009,Sofia Abbate,Server,6.8,14.0,95.2
17795,2025-04-27,E007,Natalia Cruz,Server,8.8,13.0,114.4
17796,2025-04-27,E014,Kevin Park,Busser/Runner,7.9,11.0,86.9
17797,2025-04-27,E004,Luca Mancini,Sous Chef,10.3,23.5,242.05
17798,2025-04-27,E013,Elena Vasquez,Line Cook,9.5,19.5,185.25
17799,2025-04-27,E002,Giulia Russo,Co-Owner/FOH,12.4,0.0,0.0
17800,2025-04-27,E008,Danny Kwon,Bartender,8.4,16.5,138.6
17801,2025-04-27,E005,Carla DeLuca,Server,8.9,13.0,115.7
17802,2025-04-27,E010,James Whitfield,Busser,9.0,11.0,99.0
17803,2025-04-27,E012,Raj Patel,Line Cook,10.1,19.5,196.95
17804,2025-04-27,E003,Gianni Ferraro,Head Chef,9.4,30.0,282.0
17805,2025-04-27,E001,Sofia Russo,Owner/Manager,11.5,0.0,0.0
17806,2025-04-27,E011,Mia Torino,Server,8.2,14.0,114.8
17807,2025-04-29,E009,Sofia Abbate,Server,6.5,14.0,91.0
17808,2025-04-29,E014,Kevin Park,Busser/Runner,6.5,11.0,71.5
17809,2025-04-29,E004,Luca Mancini,Sous Chef,8.7,23.5,204.45
17810,2025-04-29,E013,Elena Vasquez,Line Cook,9.6,19.5,187.2
17811,2025-04-29,E002,Giulia Russo,Co-Owner/FOH,12.5,0.0,0.0
17812,2025-04-29,E008,Danny Kwon,Bartender,6.7,16.5,110.55
17813,2025-04-29,E005,Carla DeLuca,Server,6.0,13.0,78.0
17814,2025-04-29,E010,James Whitfield,Busser,5.9,11.0,64.9
17815,2025-04-29,E012,Raj Patel,Line Cook,8.4,19.5,163.8
17816,2025-04-29,E003,Gianni Ferraro,Head Chef,9.7,30.0,291.0
17817,2025-04-29,E001,Sofia Russo,Owner/Manager,10.2,0.0,0.0
17818,2025-04-30,E009,Sofia Abbate,Server,6.6,14.0,92.4
17819,2025-04-30,E014,Kevin Park,Busser/Runner,6.8,11.0,74.8
17820,2025-04-30,E004,Luca Mancini,Sous Chef,9.6,23.5,225.6
17821,2025-04-30,E013,Elena Vasquez,Line Cook,8.5,19.5,165.75
17822,2025-04-30,E002,Giulia Russo,Co-Owner/FOH,11.0,0.0,0.0
17823,2025-04-30,E008,Danny Kwon,Bartender,6.1,16.5,100.65
17824,2025-04-30,E005,Carla DeLuca,Server,5.0,13.0,65.0
17825,2025-04-30,E010,James Whitfield,Busser,5.3,11.0,58.3
17826,2025-04-30,E012,Raj Patel,Line Cook,8.5,19.5,165.75
17827,2025-04-30,E003,Gianni Ferraro,Head Chef,9.8,30.0,294.0
17828,2025-04-30,E001,Sofia Russo,Owner/Manager,10.7,0.0,0.0
17829,2025-05-01,E009,Sofia Abbate,Server,6.1,14.0,85.4
17830,2025-05-01,E006,Tony Esposito,Server,5.2,13.0,67.6
17831,2025-05-01,E014,Kevin Park,Busser/Runner,6.2,11.0,68.2
17832,2025-05-01,E004,Luca Mancini,Sous Chef,8.3,23.5,195.05
17833,2025-05-01,E013,Elena Vasquez,Line Cook,9.5,19.5,185.25
17834,2025-05-01,E002,Giulia Russo,Co-Owner/FOH,11.8,0.0,0.0
17835,2025-05-01,E008,Danny Kwon,Bartender,5.0,16.5,82.5
17836,2025-05-01,E010,James Whitfield,Busser,5.9,11.0,64.9
17837,2025-05-01,E012,Raj Patel,Line Cook,9.4,19.5,183.3
17838,2025-05-01,E003,Gianni Ferraro,Head Chef,9.8,30.0,294.0
17839,2025-05-01,E001,Sofia Russo,Owner/Manager,11.0,0.0,0.0
17840,2025-05-02,E009,Sofia Abbate,Server,9.0,14.0,126.0
17841,2025-05-02,E006,Tony Esposito,Server,8.2,13.0,106.6
17842,2025-05-02,E007,Natalia Cruz,Server,8.7,13.0,113.1
17843,2025-05-02,E014,Kevin Park,Busser/Runner,6.5,11.0,71.5
17844,2025-05-02,E004,Luca Mancini,Sous Chef,9.9,23.5,232.65
17845,2025-05-02,E013,Elena Vasquez,Line Cook,10.7,19.5,208.65
17846,2025-05-02,E002,Giulia Russo,Co-Owner/FOH,10.4,0.0,0.0
17847,2025-05-02,E008,Danny Kwon,Bartender,8.4,16.5,138.6
17848,2025-05-02,E010,James Whitfield,Busser,7.0,11.0,77.0
17849,2025-05-02,E012,Raj Patel,Line Cook,9.1,19.5,177.45
17850,2025-05-02,E003,Gianni Ferraro,Head Chef,10.2,30.0,306.0
17851,2025-05-02,E001,Sofia Russo,Owner/Manager,11.1,0.0,0.0
17852,2025-05-02,E011,Mia Torino,Server,6.2,14.0,86.8
17853,2025-05-03,E009,Sofia Abbate,Server,7.0,14.0,98.0
17854,2025-05-03,E007,Natalia Cruz,Server,6.8,13.0,88.4
17855,2025-05-03,E014,Kevin Park,Busser/Runner,6.9,11.0,75.9
17856,2025-05-03,E004,Luca Mancini,Sous Chef,9.6,23.5,225.6
17857,2025-05-03,E013,Elena Vasquez,Line Cook,9.8,19.5,191.1
17858,2025-05-03,E002,Giulia Russo,Co-Owner/FOH,10.3,0.0,0.0
17859,2025-05-03,E008,Danny Kwon,Bartender,8.0,16.5,132.0
17860,2025-05-03,E005,Carla DeLuca,Server,7.5,13.0,97.5
17861,2025-05-03,E010,James Whitfield,Busser,7.8,11.0,85.8
17862,2025-05-03,E012,Raj Patel,Line Cook,9.7,19.5,189.15
17863,2025-05-03,E003,Gianni Ferraro,Head Chef,10.1,30.0,303.0
17864,2025-05-03,E001,Sofia Russo,Owner/Manager,10.4,0.0,0.0
17865,2025-05-03,E011,Mia Torino,Server,8.8,14.0,123.2
17866,2025-05-04,E009,Sofia Abbate,Server,6.4,14.0,89.6
17867,2025-05-04,E007,Natalia Cruz,Server,8.8,13.0,114.4
17868,2025-05-04,E014,Kevin Park,Busser/Runner,8.8,11.0,96.8
17869,2025-05-04,E004,Luca Mancini,Sous Chef,10.4,23.5,244.4
17870,2025-05-04,E013,Elena Vasquez,Line Cook,10.4,19.5,202.8
17871,2025-05-04,E002,Giulia Russo,Co-Owner/FOH,10.7,0.0,0.0
17872,2025-05-04,E008,Danny Kwon,Bartender,8.2,16.5,135.3
17873,2025-05-04,E005,Carla DeLuca,Server,6.4,13.0,83.2
17874,2025-05-04,E010,James Whitfield,Busser,8.3,11.0,91.3
17875,2025-05-04,E012,Raj Patel,Line Cook,9.3,19.5,181.35
17876,2025-05-04,E003,Gianni Ferraro,Head Chef,9.9,30.0,297.0
17877,2025-05-04,E001,Sofia Russo,Owner/Manager,10.8,0.0,0.0
17878,2025-05-04,E011,Mia Torino,Server,6.6,14.0,92.4
17879,2025-05-06,E009,Sofia Abbate,Server,6.4,14.0,89.6
17880,2025-05-06,E014,Kevin Park,Busser/Runner,5.6,11.0,61.6
17881,2025-05-06,E004,Luca Mancini,Sous Chef,9.9,23.5,232.65
17882,2025-05-06,E013,Elena Vasquez,Line Cook,9.6,19.5,187.2
17883,2025-05-06,E002,Giulia Russo,Co-Owner/FOH,12.9,0.0,0.0
17884,2025-05-06,E008,Danny Kwon,Bartender,6.7,16.5,110.55
17885,2025-05-06,E005,Carla DeLuca,Server,6.6,13.0,85.8
17886,2025-05-06,E010,James Whitfield,Busser,5.0,11.0,55.0
17887,2025-05-06,E012,Raj Patel,Line Cook,9.1,19.5,177.45
17888,2025-05-06,E003,Gianni Ferraro,Head Chef,9.7,30.0,291.0
17889,2025-05-06,E001,Sofia Russo,Owner/Manager,10.5,0.0,0.0
17890,2025-05-07,E006,Tony Esposito,Server,6.9,13.0,89.7
17891,2025-05-07,E014,Kevin Park,Busser/Runner,5.0,11.0,55.0
17892,2025-05-07,E004,Luca Mancini,Sous Chef,8.6,23.5,202.1
17893,2025-05-07,E013,Elena Vasquez,Line Cook,9.7,19.5,189.15
17894,2025-05-07,E002,Giulia Russo,Co-Owner/FOH,12.9,0.0,0.0
17895,2025-05-07,E008,Danny Kwon,Bartender,5.7,16.5,94.05
17896,2025-05-07,E005,Carla DeLuca,Server,6.9,13.0,89.7
17897,2025-05-07,E010,James Whitfield,Busser,6.9,11.0,75.9
17898,2025-05-07,E012,Raj Patel,Line Cook,8.5,19.5,165.75
17899,2025-05-07,E003,Gianni Ferraro,Head Chef,9.6,30.0,288.0
17900,2025-05-07,E001,Sofia Russo,Owner/Manager,11.2,0.0,0.0
17901,2025-05-08,E014,Kevin Park,Busser/Runner,6.3,11.0,69.3
17902,2025-05-08,E004,Luca Mancini,Sous Chef,8.6,23.5,202.1
17903,2025-05-08,E013,Elena Vasquez,Line Cook,9.4,19.5,183.3
17904,2025-05-08,E002,Giulia Russo,Co-Owner/FOH,10.6,0.0,0.0
17905,2025-05-08,E008,Danny Kwon,Bartender,7.0,16.5,115.5
17906,2025-05-08,E005,Carla DeLuca,Server,5.5,13.0,71.5
17907,2025-05-08,E010,James Whitfield,Busser,6.0,11.0,66.0
17908,2025-05-08,E012,Raj Patel,Line Cook,9.5,19.5,185.25
17909,2025-05-08,E003,Gianni Ferraro,Head Chef,9.6,30.0,288.0
17910,2025-05-08,E001,Sofia Russo,Owner/Manager,12.1,0.0,0.0
17911,2025-05-08,E011,Mia Torino,Server,5.8,14.0,81.2
17912,2025-05-09,E009,Sofia Abbate,Server,7.9,14.0,110.6
17913,2025-05-09,E007,Natalia Cruz,Server,6.1,13.0,79.3
17914,2025-05-09,E014,Kevin Park,Busser/Runner,6.5,11.0,71.5
17915,2025-05-09,E004,Luca Mancini,Sous Chef,9.2,23.5,216.2
17916,2025-05-09,E013,Elena Vasquez,Line Cook,9.5,19.5,185.25
17917,2025-05-09,E002,Giulia Russo,Co-Owner/FOH,12.5,0.0,0.0
17918,2025-05-09,E008,Danny Kwon,Bartender,7.3,16.5,120.45
17919,2025-05-09,E005,Carla DeLuca,Server,7.9,13.0,102.7
17920,2025-05-09,E010,James Whitfield,Busser,7.8,11.0,85.8
17921,2025-05-09,E012,Raj Patel,Line Cook,10.3,19.5,200.85
17922,2025-05-09,E003,Gianni Ferraro,Head Chef,9.7,30.0,291.0
17923,2025-05-09,E001,Sofia Russo,Owner/Manager,10.6,0.0,0.0
17924,2025-05-09,E011,Mia Torino,Server,6.0,14.0,84.0
17925,2025-05-10,E006,Tony Esposito,Server,6.2,13.0,80.6
17926,2025-05-10,E007,Natalia Cruz,Server,6.3,13.0,81.9
17927,2025-05-10,E014,Kevin Park,Busser/Runner,8.2,11.0,90.2
17928,2025-05-10,E004,Luca Mancini,Sous Chef,9.7,23.5,227.95
17929,2025-05-10,E013,Elena Vasquez,Line Cook,10.4,19.5,202.8
17930,2025-05-10,E002,Giulia Russo,Co-Owner/FOH,10.9,0.0,0.0
17931,2025-05-10,E008,Danny Kwon,Bartender,6.8,16.5,112.2
17932,2025-05-10,E005,Carla DeLuca,Server,8.8,13.0,114.4
17933,2025-05-10,E010,James Whitfield,Busser,8.9,11.0,97.9
17934,2025-05-10,E012,Raj Patel,Line Cook,10.4,19.5,202.8
17935,2025-05-10,E003,Gianni Ferraro,Head Chef,10.4,30.0,312.0
17936,2025-05-10,E001,Sofia Russo,Owner/Manager,10.9,0.0,0.0
17937,2025-05-10,E011,Mia Torino,Server,8.3,14.0,116.2
17938,2025-05-11,E009,Sofia Abbate,Server,6.6,14.0,92.4
17939,2025-05-11,E006,Tony Esposito,Server,8.9,13.0,115.7
17940,2025-05-11,E007,Natalia Cruz,Server,6.4,13.0,83.2
17941,2025-05-11,E014,Kevin Park,Busser/Runner,6.8,11.0,74.8
17942,2025-05-11,E004,Luca Mancini,Sous Chef,10.4,23.5,244.4
17943,2025-05-11,E013,Elena Vasquez,Line Cook,9.8,19.5,191.1
17944,2025-05-11,E002,Giulia Russo,Co-Owner/FOH,11.0,0.0,0.0
17945,2025-05-11,E008,Danny Kwon,Bartender,8.4,16.5,138.6
17946,2025-05-11,E010,James Whitfield,Busser,6.3,11.0,69.3
17947,2025-05-11,E012,Raj Patel,Line Cook,9.8,19.5,191.1
17948,2025-05-11,E003,Gianni Ferraro,Head Chef,9.3,30.0,279.0
17949,2025-05-11,E001,Sofia Russo,Owner/Manager,12.2,0.0,0.0
17950,2025-05-11,E011,Mia Torino,Server,7.0,14.0,98.0
17951,2025-05-13,E007,Natalia Cruz,Server,5.4,13.0,70.2
17952,2025-05-13,E014,Kevin Park,Busser/Runner,6.5,11.0,71.5
17953,2025-05-13,E004,Luca Mancini,Sous Chef,8.0,23.5,188.0
17954,2025-05-13,E013,Elena Vasquez,Line Cook,9.7,19.5,189.15
17955,2025-05-13,E002,Giulia Russo,Co-Owner/FOH,10.3,0.0,0.0
17956,2025-05-13,E008,Danny Kwon,Bartender,6.6,16.5,108.9
17957,2025-05-13,E010,James Whitfield,Busser,5.8,11.0,63.8
17958,2025-05-13,E012,Raj Patel,Line Cook,8.4,19.5,163.8
17959,2025-05-13,E003,Gianni Ferraro,Head Chef,8.8,30.0,264.0
17960,2025-05-13,E001,Sofia Russo,Owner/Manager,12.1,0.0,0.0
17961,2025-05-13,E011,Mia Torino,Server,5.9,14.0,82.6
17962,2025-05-14,E009,Sofia Abbate,Server,6.2,14.0,86.8
17963,2025-05-14,E007,Natalia Cruz,Server,5.7,13.0,74.1
17964,2025-05-14,E014,Kevin Park,Busser/Runner,5.5,11.0,60.5
17965,2025-05-14,E004,Luca Mancini,Sous Chef,9.3,23.5,218.55
17966,2025-05-14,E013,Elena Vasquez,Line Cook,8.7,19.5,169.65
17967,2025-05-14,E002,Giulia Russo,Co-Owner/FOH,10.6,0.0,0.0
17968,2025-05-14,E008,Danny Kwon,Bartender,6.6,16.5,108.9
17969,2025-05-14,E010,James Whitfield,Busser,6.5,11.0,71.5
17970,2025-05-14,E012,Raj Patel,Line Cook,8.1,19.5,157.95
17971,2025-05-14,E003,Gianni Ferraro,Head Chef,8.2,30.0,246.0
17972,2025-05-14,E001,Sofia Russo,Owner/Manager,10.1,0.0,0.0
17973,2025-05-15,E007,Natalia Cruz,Server,6.7,13.0,87.1
17974,2025-05-15,E014,Kevin Park,Busser/Runner,5.7,11.0,62.7
17975,2025-05-15,E004,Luca Mancini,Sous Chef,8.7,23.5,204.45
17976,2025-05-15,E013,Elena Vasquez,Line Cook,9.9,19.5,193.05
17977,2025-05-15,E002,Giulia Russo,Co-Owner/FOH,10.0,0.0,0.0
17978,2025-05-15,E008,Danny Kwon,Bartender,6.0,16.5,99.0
17979,2025-05-15,E010,James Whitfield,Busser,6.1,11.0,67.1
17980,2025-05-15,E012,Raj Patel,Line Cook,8.1,19.5,157.95
17981,2025-05-15,E003,Gianni Ferraro,Head Chef,9.9,30.0,297.0
17982,2025-05-15,E001,Sofia Russo,Owner/Manager,11.8,0.0,0.0
17983,2025-05-15,E011,Mia Torino,Server,5.4,14.0,75.6
17984,2025-05-16,E006,Tony Esposito,Server,8.1,13.0,105.3
17985,2025-05-16,E007,Natalia Cruz,Server,8.5,13.0,110.5
17986,2025-05-16,E014,Kevin Park,Busser/Runner,6.7,11.0,73.7
17987,2025-05-16,E004,Luca Mancini,Sous Chef,9.1,23.5,213.85
17988,2025-05-16,E013,Elena Vasquez,Line Cook,9.1,19.5,177.45
17989,2025-05-16,E002,Giulia Russo,Co-Owner/FOH,10.6,0.0,0.0
17990,2025-05-16,E008,Danny Kwon,Bartender,7.7,16.5,127.05
17991,2025-05-16,E005,Carla DeLuca,Server,6.4,13.0,83.2
17992,2025-05-16,E010,James Whitfield,Busser,8.8,11.0,96.8
17993,2025-05-16,E012,Raj Patel,Line Cook,9.1,19.5,177.45
17994,2025-05-16,E003,Gianni Ferraro,Head Chef,9.0,30.0,270.0
17995,2025-05-16,E001,Sofia Russo,Owner/Manager,11.5,0.0,0.0
17996,2025-05-16,E011,Mia Torino,Server,6.7,14.0,93.8
17997,2025-05-17,E009,Sofia Abbate,Server,7.9,14.0,110.6
17998,2025-05-17,E006,Tony Esposito,Server,8.8,13.0,114.4
17999,2025-05-17,E014,Kevin Park,Busser/Runner,7.8,11.0,85.8
18000,2025-05-17,E004,Luca Mancini,Sous Chef,10.8,23.5,253.8
18001,2025-05-17,E013,Elena Vasquez,Line Cook,10.5,19.5,204.75
18002,2025-05-17,E002,Giulia Russo,Co-Owner/FOH,10.1,0.0,0.0
18003,2025-05-17,E008,Danny Kwon,Bartender,7.7,16.5,127.05
18004,2025-05-17,E005,Carla DeLuca,Server,6.9,13.0,89.7
18005,2025-05-17,E010,James Whitfield,Busser,7.0,11.0,77.0
18006,2025-05-17,E012,Raj Patel,Line Cook,9.9,19.5,193.05
18007,2025-05-17,E003,Gianni Ferraro,Head Chef,9.0,30.0,270.0
18008,2025-05-17,E001,Sofia Russo,Owner/Manager,11.5,0.0,0.0
18009,2025-05-17,E011,Mia Torino,Server,8.4,14.0,117.6
18010,2025-05-18,E009,Sofia Abbate,Server,6.6,14.0,92.4
18011,2025-05-18,E006,Tony Esposito,Server,7.6,13.0,98.8
18012,2025-05-18,E014,Kevin Park,Busser/Runner,8.1,11.0,89.1
18013,2025-05-18,E004,Luca Mancini,Sous Chef,9.3,23.5,218.55
18014,2025-05-18,E013,Elena Vasquez,Line Cook,9.7,19.5,189.15
18015,2025-05-18,E002,Giulia Russo,Co-Owner/FOH,11.3,0.0,0.0
18016,2025-05-18,E008,Danny Kwon,Bartender,6.8,16.5,112.2
18017,2025-05-18,E005,Carla DeLuca,Server,6.3,13.0,81.9
18018,2025-05-18,E010,James Whitfield,Busser,7.2,11.0,79.2
18019,2025-05-18,E012,Raj Patel,Line Cook,10.8,19.5,210.6
18020,2025-05-18,E003,Gianni Ferraro,Head Chef,9.2,30.0,276.0
18021,2025-05-18,E001,Sofia Russo,Owner/Manager,10.6,0.0,0.0
18022,2025-05-18,E011,Mia Torino,Server,7.4,14.0,103.6
18023,2025-05-20,E006,Tony Esposito,Server,5.7,13.0,74.1
18024,2025-05-20,E014,Kevin Park,Busser/Runner,5.1,11.0,56.1
18025,2025-05-20,E004,Luca Mancini,Sous Chef,8.8,23.5,206.8
18026,2025-05-20,E013,Elena Vasquez,Line Cook,9.8,19.5,191.1
18027,2025-05-20,E002,Giulia Russo,Co-Owner/FOH,11.8,0.0,0.0
18028,2025-05-20,E008,Danny Kwon,Bartender,5.4,16.5,89.1
18029,2025-05-20,E005,Carla DeLuca,Server,5.2,13.0,67.6
18030,2025-05-20,E010,James Whitfield,Busser,5.1,11.0,56.1
18031,2025-05-20,E012,Raj Patel,Line Cook,8.9,19.5,173.55
18032,2025-05-20,E003,Gianni Ferraro,Head Chef,8.1,30.0,243.0
18033,2025-05-20,E001,Sofia Russo,Owner/Manager,12.0,0.0,0.0
18034,2025-05-21,E014,Kevin Park,Busser/Runner,5.2,11.0,57.2
18035,2025-05-21,E004,Luca Mancini,Sous Chef,9.4,23.5,220.9
18036,2025-05-21,E013,Elena Vasquez,Line Cook,8.8,19.5,171.6
18037,2025-05-21,E002,Giulia Russo,Co-Owner/FOH,12.0,0.0,0.0
18038,2025-05-21,E008,Danny Kwon,Bartender,6.0,16.5,99.0
18039,2025-05-21,E005,Carla DeLuca,Server,5.5,13.0,71.5
18040,2025-05-21,E010,James Whitfield,Busser,6.3,11.0,69.3
18041,2025-05-21,E012,Raj Patel,Line Cook,8.6,19.5,167.7
18042,2025-05-21,E003,Gianni Ferraro,Head Chef,8.9,30.0,267.0
18043,2025-05-21,E001,Sofia Russo,Owner/Manager,10.5,0.0,0.0
18044,2025-05-21,E011,Mia Torino,Server,5.3,14.0,74.2
18045,2025-05-22,E009,Sofia Abbate,Server,5.6,14.0,78.4
18046,2025-05-22,E014,Kevin Park,Busser/Runner,6.4,11.0,70.4
18047,2025-05-22,E004,Luca Mancini,Sous Chef,8.4,23.5,197.4
18048,2025-05-22,E013,Elena Vasquez,Line Cook,9.0,19.5,175.5
18049,2025-05-22,E002,Giulia Russo,Co-Owner/FOH,11.7,0.0,0.0
18050,2025-05-22,E008,Danny Kwon,Bartender,6.5,16.5,107.25
18051,2025-05-22,E005,Carla DeLuca,Server,5.1,13.0,66.3
18052,2025-05-22,E010,James Whitfield,Busser,6.9,11.0,75.9
18053,2025-05-22,E012,Raj Patel,Line Cook,8.2,19.5,159.9
18054,2025-05-22,E003,Gianni Ferraro,Head Chef,9.6,30.0,288.0
18055,2025-05-22,E001,Sofia Russo,Owner/Manager,11.8,0.0,0.0
18056,2025-05-23,E009,Sofia Abbate,Server,9.0,14.0,126.0
18057,2025-05-23,E006,Tony Esposito,Server,8.2,13.0,106.6
18058,2025-05-23,E007,Natalia Cruz,Server,8.0,13.0,104.0
18059,2025-05-23,E014,Kevin Park,Busser/Runner,6.1,11.0,67.1
18060,2025-05-23,E004,Luca Mancini,Sous Chef,9.9,23.5,232.65
18061,2025-05-23,E013,Elena Vasquez,Line Cook,9.9,19.5,193.05
18062,2025-05-23,E002,Giulia Russo,Co-Owner/FOH,12.6,0.0,0.0
18063,2025-05-23,E008,Danny Kwon,Bartender,8.3,16.5,136.95
18064,2025-05-23,E010,James Whitfield,Busser,6.5,11.0,71.5
18065,2025-05-23,E012,Raj Patel,Line Cook,10.6,19.5,206.7
18066,2025-05-23,E003,Gianni Ferraro,Head Chef,10.4,30.0,312.0
18067,2025-05-23,E001,Sofia Russo,Owner/Manager,10.9,0.0,0.0
18068,2025-05-23,E011,Mia Torino,Server,7.9,14.0,110.6
18069,2025-05-24,E009,Sofia Abbate,Server,6.3,14.0,88.2
18070,2025-05-24,E006,Tony Esposito,Server,7.6,13.0,98.8
18071,2025-05-24,E007,Natalia Cruz,Server,6.5,13.0,84.5
18072,2025-05-24,E014,Kevin Park,Busser/Runner,8.1,11.0,89.1
18073,2025-05-24,E004,Luca Mancini,Sous Chef,10.1,23.5,237.35
18074,2025-05-24,E013,Elena Vasquez,Line Cook,9.5,19.5,185.25
18075,2025-05-24,E002,Giulia Russo,Co-Owner/FOH,12.9,0.0,0.0
18076,2025-05-24,E008,Danny Kwon,Bartender,8.2,16.5,135.3
18077,2025-05-24,E005,Carla DeLuca,Server,6.0,13.0,78.0
18078,2025-05-24,E010,James Whitfield,Busser,7.4,11.0,81.4
18079,2025-05-24,E012,Raj Patel,Line Cook,10.1,19.5,196.95
18080,2025-05-24,E003,Gianni Ferraro,Head Chef,9.3,30.0,279.0
18081,2025-05-24,E001,Sofia Russo,Owner/Manager,12.9,0.0,0.0
18082,2025-05-25,E009,Sofia Abbate,Server,7.2,14.0,100.8
